cell_idx,dist_mean,dist_std,yaw_mean,yaw_std,count
8192,117.88688515776137,76.97785531576267,95.54685320172992,62.43060020364573,7.0
8193,88.39256925095525,54.01921250834196,68.0370356241862,83.7654274780692,3.0
8195,200.62768478863015,46.457264458676214,89.26170921325684,91.40308302997354,4.0
8197,240.84001836286072,4.176268143890474,53.35938262939453,66.0705596069485,2.0
8198,200.60411027002255,,91.64808082580566,,1.0
8200,177.0035411568918,67.32246916313076,134.37345113754273,38.1167357883628,5.0
8201,168.73643494469272,90.22775711759768,56.89461874961853,51.29905966824848,8.0
8202,150.71960522066522,81.88099708587056,95.536696434021,58.32464939792632,8.0
8203,140.33123661723505,36.38354931327874,51.49332173665365,44.683264657895236,3.0
8204,143.8069829063252,70.97908381383411,90.91475296020508,66.28998963671515,6.0
8205,87.62822200796343,,11.554473876953125,,1.0
8206,185.78157565943488,53.843175081876545,56.94420166015625,43.92404160187772,5.0
8207,89.38076159598938,96.04951319591544,102.61394119262695,3.1966208086725345,3.0
8208,170.08036989659485,83.24415641887724,105.67968726158142,53.379807539681366,10.0
8209,132.4392169465498,55.26985428812974,76.58425407409668,56.585604064177254,15.0
8210,145.22102227785004,98.07169830999901,37.617080688476555,57.38513498755433,6.0
8211,112.49018608466389,98.39188950963278,80.04153442382812,21.864592757401148,2.0
8212,122.07437641634863,55.75869408477378,89.91664059956868,79.37461103201537,3.0
8213,169.04103048714688,74.06380045789496,68.38902950286865,46.23583398153173,8.0
8214,175.49493493938144,80.65659553081329,104.29352517561479,65.51216140469995,11.0
8215,196.51580076921246,70.70120260988931,79.40704154968262,53.20090161934496,7.0
8216,116.39733786881936,72.09868330687863,131.8660670518875,51.06907452442735,2.0
8217,147.27326464782698,88.6095797411516,98.9116621017456,66.9699960095504,8.0
8218,135.464616712327,100.91525878800668,75.14781910181046,61.72679245117771,8.0
8219,193.27986290675523,36.32712656083273,87.83401870727539,56.60806705905322,7.0
8220,177.2953410187512,57.41794164851403,100.70842997233073,51.11958411129926,3.0
8223,174.1190396912203,95.0280703564043,32.280588422502795,37.161531648603706,7.0
8224,143.62108702402054,141.9505282554982,126.18674182891846,21.932800519632874,2.0
8225,207.01941901709543,33.13747636398502,72.37873458862305,92.84414649469319,3.0
8226,227.785192776689,17.20532177275726,105.65705943107605,52.88347808487335,6.0
8228,235.05940056439056,6.395039438078736,163.54459762573242,14.66481588802874,2.0
8229,157.26564093968656,76.33555560429019,102.55849657739911,53.14607741894928,7.0
8230,179.77994755393604,52.134458820791934,85.779842376709,47.302533609402275,4.0
8231,174.6577639310044,64.82950671017541,107.23597288131714,59.7136410811361,8.0
8232,115.53486104399228,89.13548761433192,117.43545579910278,31.845396883559946,5.0
8233,143.04810722117296,32.95191473412933,132.18977409601212,59.76759960475954,6.0
8235,236.11880283435164,7.625236695217433,101.08920860290527,82.00057128800734,2.0
8236,194.5463918863423,55.48409594370921,104.0270492553711,45.20164346640154,5.0
8237,154.6275319859761,,7.5215606689453125,,1.0
8238,188.95409837943959,,38.6493225097656,,1.0
8239,138.65760032438624,,119.31881713867188,,1.0
8242,133.56630641869933,93.93612002478102,53.81969697134836,71.75134231869716,7.0
8243,170.15695154543832,68.03341508695347,86.75108846028645,79.16852160416268,6.0
8244,129.91176058887066,96.3701144968962,117.13041152954102,79.84627801271543,5.0
8245,212.83673363902398,47.36795987819356,98.88965530395508,43.81995615265472,5.0
8246,240.3426580652393,12.65739286954951,94.6742115020752,13.778917441434986,4.0
8247,122.48869089068569,73.21041465668453,74.44258626302083,68.9326592760684,3.0
8248,159.56878142377064,58.983401699304736,92.18239476130559,63.332697818607876,13.0
8249,124.88268097803687,44.009413723827436,116.15664037068684,59.00674548461205,6.0
8250,185.1489441387377,,153.28458404541016,,1.0
8251,220.30993223396075,39.30434151479382,106.92313385009766,34.700615753218045,2.0
8253,157.02107183726156,8.752143329418127,104.62782287597659,97.24973266297752,2.0
8254,180.3574294798555,58.180111018296515,71.87618789672851,40.739320088834,10.0
8255,224.15930989498622,35.48916837236219,62.897071838378906,77.00872275893944,4.0
8256,237.5620112103189,,23.5679931640625,,1.0
8257,159.5050995876288,72.20550668032742,146.77309799194336,59.306781413548215,8.0
8258,163.66683414375223,68.61446266724043,57.33575820922851,80.04017328734412,4.0
8259,130.78784140672295,119.13235818680701,103.37086486816406,55.362405271598256,4.0
8260,107.58484273565915,141.41280611419154,94.01773834228516,117.79606371050029,2.0
8261,163.58331866173032,55.38933034718852,29.437611897786457,42.18859682973153,3.0
8263,87.11025488378034,97.316615560506,146.64403533935547,0.5729813478837831,2.0
8266,146.55048282520403,32.84675130357612,87.29479789733887,78.00988669890931,4.0
8267,171.47338859812083,69.84945693457989,12.851226806640618,14.225560758498617,2.0
8268,166.2963614327605,83.64411103571695,86.69208653767903,51.576968127839066,6.0
8269,148.55159067401286,58.86621521292347,63.654655456542976,38.251686369669876,4.0
8270,120.20558101692679,101.68165857264452,120.30110422770183,47.68857653412344,6.0
8271,188.32106582623035,55.925472732238326,94.49819663592747,44.4030385629483,7.0
8272,157.4849502010802,70.9276102499711,69.60912322998047,76.56277863051372,4.0
8274,188.30553200939244,29.72143285440465,90.57107971111934,60.730959489810154,12.0
8275,200.40598690165464,25.15710153580244,86.42030334472656,61.59473275531718,6.0
8276,178.63198239203984,28.536922685101764,143.0560261408488,31.064970144699082,3.0
8277,155.20210126570166,82.64987253135804,81.38564205169678,64.26844708530302,8.0
8278,148.79968133843855,76.59159417463215,128.31702750069755,60.617844145177344,7.0
8279,126.80855049561758,105.44129109889164,57.747467041015625,82.17983665391094,3.0
8280,229.15732332843206,,176.0205841064453,,1.0
8281,203.85529854952773,32.36385598135321,84.58744192123413,41.315929438742664,16.0
8282,201.62360082194704,51.19419079863566,69.17515046255929,50.007819853355,14.0
8284,251.37292023313643,,157.1199722290039,,1.0
8286,120.94969141253758,79.33485191646817,48.48136520385742,55.13224540866225,5.0
8287,127.78750784596595,172.9609375061135,76.38287353515625,97.3358983544228,2.0
8289,203.7351666165228,27.60428453265225,69.49864006042479,12.742204785381247,2.0
8290,145.35840554694002,95.30178409956375,63.86667691744291,52.71634878554655,13.0
8291,206.60404980120086,,117.12519073486328,,1.0
8292,67.97820810398184,55.26174135561657,111.51759433746338,55.03867798837854,4.0
8293,138.8903303708656,75.00670605066338,93.79668006896972,55.79104279927586,10.0
8294,231.02457599796975,,130.59385681152344,,1.0
8295,143.1191608187265,80.11544856508985,52.29840596516927,47.23840352409138,3.0
8296,169.5307773355451,79.37339102061425,40.40603256225586,27.679064927759004,4.0
8297,115.7287387205388,,89.71990966796875,,1.0
8301,186.92762777321548,56.177978653766,30.4366455078125,41.16944500719912,3.0
8302,207.74130307125665,36.159470642555796,94.22558275858562,64.51508752092005,6.0
8303,158.8659151018129,59.95044053456137,80.04720237038352,57.23788666072478,11.0
8304,229.34371063302788,11.00748088426629,107.882568359375,75.18218578943119,4.0
8305,98.47501749838696,102.09883513104926,65.2071678161621,77.6373212846149,5.0
8306,134.21480416244893,79.94914651975047,29.750187873840332,23.049172029666504,6.0
8307,214.74441391802793,,18.383697509765597,,1.0
8308,210.35946209395647,44.949185113040876,39.13292694091797,26.242571802840033,4.0
8309,123.89092207011618,74.370004605785,69.65993754069011,58.728729458812786,3.0
8310,140.00106177935265,63.140494372010245,98.04375915527343,31.383453083370974,5.0
8311,122.15030955593993,82.36195586655771,56.52085622151693,64.09444183010143,6.0
8312,187.63094804051028,54.22411917720599,78.46789042154948,78.93894990184204,6.0
8313,164.54169020643545,81.89740165336727,31.787281460232204,26.22464180165549,9.0
8314,150.09140073257626,78.94987840097083,123.00034868717194,54.479339387284675,8.0
8315,186.35732175258727,79.67733145234965,115.38558654785156,65.6521576528881,5.0
8316,138.6293250213298,74.20537465263263,79.4013786315918,55.25968567846105,9.0
8317,86.15702402374161,36.10046434617565,88.57672309875488,82.14457998869851,2.0
8318,155.24757761292642,57.92147059609412,96.67369190851848,63.985930209068826,6.0
8319,150.30761763954285,88.9222558190328,59.3496057770469,51.78428473148327,11.0
8320,124.43056903005015,118.2545055660881,100.11742401123048,106.77706216069355,2.0
8321,238.11568615623003,14.700632030691047,75.5050048828125,49.24320712926435,2.0
8322,122.10821622752479,165.53304142083445,20.457077026367188,17.366799769843944,2.0
8324,179.08563186102688,,175.65499877929688,,1.0
8325,102.12695181867164,71.47694461635301,71.53861999511719,66.58169819743426,5.0
8327,125.69482884504006,77.79870912555465,63.03390611921037,61.28384957426119,7.0
8328,162.11866643821725,81.5489203186475,50.903721279568146,64.60551720469863,9.0
8330,132.67907439448896,76.58831222821843,105.07611083984375,66.07633467626805,4.0
8331,134.94885602571762,,157.43603515625,,1.0
8332,118.40050261717874,71.26610377515719,89.73786239624023,63.54340528266043,5.0
8333,137.66739622318005,65.2699628604871,82.37490844726562,81.75758636026919,7.0
8334,140.61879441990143,61.63230685294713,95.91075486403246,68.03843388757686,13.0
8335,120.25481424422652,61.94256518178854,95.34754180908203,77.62915237077522,3.0
8336,154.37400052549168,77.13490067496379,106.4666625128852,43.83343133249246,9.0
8338,91.78702695925233,65.66435815270009,28.062591552734375,35.58817024528305,3.0
8339,118.46168409358377,71.86406920981037,57.97735754648844,58.65663531304051,12.0
8340,191.41516189173856,55.59890520153498,94.46413803100587,38.422495616761694,4.0
8341,152.4996351448655,61.37962084796652,62.75498081656063,62.018758477916045,17.0
8342,216.54347345859077,21.001895650533235,89.6311149597168,95.57270079418458,2.0
8343,234.59504121652233,11.19177844133124,90.07462406158447,78.03081976797893,8.0
8344,165.18819924110423,82.45713911997674,96.63980098565419,67.22283453411148,12.0
8345,109.8932847073502,40.07738518698635,130.3441599547863,53.71899611502503,10.0
8346,149.79321183316728,58.445006748342095,89.78522606690724,90.75483826597161,6.0
8347,169.83091500165068,71.71557644967294,72.92111730575562,72.19418426237026,16.0
8348,137.60142350337966,89.66510971523824,57.29135131835938,60.90809735675749,8.0
8349,108.28542691305427,54.33395096847034,112.70018315315247,78.41602955780986,4.0
8350,195.09757792805974,,161.29246520996094,,1.0
8352,201.2723915223825,25.60545797257522,143.2511968612671,12.710758452214924,4.0
8353,224.71914694189383,28.878440984279074,68.94548034667969,44.2693341305213,2.0
8354,166.29268376103525,66.84240313663872,113.39009022712708,55.71209448958482,8.0
8355,191.8058736640448,40.42056476308768,166.54761823018393,11.841746257622384,3.0
8356,166.54783780063042,83.61253370578582,106.16199943652519,58.68560841862865,13.0
8357,122.63714217851197,80.67991466471324,92.36982418940617,70.65059330226808,13.0
8358,129.29783133207573,,125.01678466796875,,1.0
8361,65.73267077568032,90.0356330959772,120.79652150472005,55.69746329121916,3.0
8362,150.1220954804127,71.94588251025073,68.14275868733723,41.004043615619956,3.0
8363,132.268205039427,80.86429823767928,47.382046699523926,64.00434923939785,6.0
8372,146.87425255051767,65.40130392104575,76.59692096710205,74.31520202394553,4.0
8375,192.27816389406078,47.44054503928872,85.71190071105957,54.38056118379554,6.0
8376,78.47172279535326,71.63247364431591,123.26827494303387,57.431427834994906,3.0
8387,193.73847545020925,67.8917941247991,106.23611068725586,77.34246497085276,4.0
8388,94.21166066836183,91.88041909631605,36.68366205692291,59.04705476389456,4.0
8391,99.23001983369393,43.77546918123271,99.45546817779541,67.5751570464923,4.0
8392,191.94616652249866,77.12818689519004,130.92979431152344,15.818449984574865,2.0
8398,129.3185840788725,68.2845981781576,103.06350517272949,59.329838952761456,14.0
8399,170.33809698073222,74.9012781503287,87.6390625,77.4630846528185,5.0
8400,115.98576338060855,86.19622202345892,108.4030990600586,93.5465852187847,3.0
8401,248.24306084675246,,174.02796936035156,,1.0
8402,142.7116624094372,87.9202321839296,124.6284477927468,49.505915680044225,11.0
8403,52.54298221507882,69.69613114430476,87.35286712646486,122.26884642097633,2.0
8410,161.10802289604277,,0.3516235351562784,,1.0
8411,105.59440353085542,65.24250071319618,92.33834584554036,77.93834792967873,3.0
8412,129.3957043369778,58.496757901524866,74.28573254176548,43.80205008218646,7.0
8413,154.4640139205655,80.8695211909709,39.70690994262695,39.091910367116974,5.0
8414,125.66751767283269,92.86354178229304,116.93480237325032,57.014023670715815,6.0
8415,113.91110112121649,66.55120049870209,83.03305435180664,52.15060868157546,2.0
8426,190.44712873544816,,80.73603820800781,,1.0
8428,242.00706668883663,5.156044285254378,93.99421691894531,15.3109071446496,4.0
8429,169.3383935600583,91.74704267019776,93.52699724833171,57.19522425063927,6.0
8430,168.64442454433222,87.1876048806567,117.08392944335938,47.08789016097133,5.0
8433,145.96857101596729,62.2679874905549,71.84021606445313,78.66682339798079,5.0
8434,208.03268746281992,39.78299142446384,71.97425317764282,8.09549491169122,4.0
8436,248.44382108202444,1.2847447458238583,150.4557328224182,4.700462683530206,2.0
8437,106.84067944211108,95.10207854194381,83.11073811848958,74.73306167712853,3.0
8438,172.06046937080703,96.34928837026831,115.73509724934898,75.27032503521573,3.0
8439,232.14260715518776,25.376608927070027,56.248941040039064,58.83254648331722,5.0
8442,169.6747883893863,106.44380048040381,126.92822647094727,84.16383356535802,4.0
8443,118.16768167285485,,7.8600616455078125,,1.0
8444,188.81249602958317,88.1603232416258,69.40584055582683,65.34715773805829,6.0
8445,191.68424167863958,60.323049843583874,45.09050536155701,51.22179751668199,4.0
8446,163.8987444177197,110.27633848529086,141.04712931315103,57.99856054018133,3.0
8447,160.82657815038445,63.803544783341636,77.88364028930665,47.672637443008085,8.0
8448,232.98815253892525,20.3965282448021,76.19754791259766,70.15761435985286,2.0
8449,151.17550960233032,76.13619571398957,64.70065816243489,51.36813649781505,12.0
8450,130.51313041287733,168.3234501359559,9.046478271484375,2.0349388602500187,2.0
8451,154.97006528255008,,28.453231811523438,,1.0
8453,165.32838212525866,52.36243165803781,68.65691502888997,60.21322580678712,12.0
8454,132.56211455091633,87.2667233261832,60.585776011149086,52.15670363479707,12.0
8456,164.7313375274015,123.06597434121397,146.11480712890625,7.647944202901231,2.0
8457,169.0358652185214,68.16105060512588,50.859230041503906,53.70446183294157,7.0
8458,218.01085219929914,33.949394961799875,115.06991577148438,6.838573657187013,2.0
8459,140.6171007564072,79.76983861733409,98.22695668538411,50.77719447400288,9.0
8460,109.45744593809631,44.918641171593805,100.41373189290364,80.69866017783444,3.0
8462,177.269940658567,73.60780645915972,59.07056579589844,72.3149557488851,5.0
8464,188.12002456289497,88.50697218109325,82.92134602864583,55.747880913354074,3.0
8465,189.1847697951602,29.92622714100195,99.70889282226562,108.2096935586911,2.0
8466,116.20327421850364,65.35138066291236,68.35039629255023,54.61748439983211,7.0
8469,136.5958360138298,72.02918518287868,81.18058340890067,56.96141491103648,7.0
8470,172.30669433596225,78.54797553956503,23.50272587367467,18.750802551581746,7.0
8471,173.13188325674673,56.0295949876904,123.86949157714844,74.08201599498396,2.0
8472,92.1400546373949,55.53701745661616,65.91192245483398,62.758592885514055,12.0
8473,140.4869878357845,80.86850718291734,97.80198669433594,66.91192050624072,3.0
8475,179.12145727898778,63.70396557755551,91.46838633219402,73.17028877156608,9.0
8476,194.2733494403586,41.13872377090478,18.595201764787962,16.73748043132498,7.0
8477,218.3466787848653,20.866796790619784,75.73422088623047,60.31932295930888,5.0
8478,189.65938385235313,52.445652870872294,118.87061564127605,51.43709372002426,3.0
8479,151.27802159382475,85.20323042157099,116.8547602260814,33.33334138102348,17.0
8480,189.6944587436896,31.244320681211832,73.09618878364563,74.6955607763385,4.0
8482,158.0481619341295,93.9393181642772,91.58469009399414,66.34724168219454,8.0
8483,140.48149133420014,69.30267983501832,92.63452741834853,63.50642927696981,9.0
8484,163.6407749239185,66.78002506935123,89.44387154579162,52.49775166007633,10.0
8485,136.66589999782167,70.13826984118805,76.68233222961426,57.823541944358304,10.0
8486,166.46989432140154,85.09173828890661,134.65470170974731,45.85374235434043,8.0
8487,140.4630387878925,83.7014128181311,117.57162189483643,6.069781422869497,2.0
8488,217.46161989273546,,37.73442077636719,,1.0
8489,154.9311505819126,77.07884137754637,97.4882230758667,63.01142206941364,4.0
8491,122.15820637110016,64.64810849093134,135.61520075798035,43.222812575946236,6.0
8492,105.9920926270225,108.76082689102843,87.42242018381755,45.35165563583989,3.0
8493,12.264402419316104,,1.2464599609375,,1.0
8494,147.9481457254879,99.45920364376005,41.31222915649414,30.447992028738497,4.0
8495,159.03227672648586,69.85796575912813,53.799944162368774,82.01145927338405,4.0
8496,84.76516676524419,102.9546725822806,99.78998899459839,96.33241560885722,2.0
8497,207.66196462308972,41.09433187144406,140.6717710494995,51.34493222283952,2.0
8498,215.2391794614866,47.273971365339854,99.61515140533447,55.06606057634325,4.0
8501,201.3798618512705,7.865366651722803,121.77926635742186,12.656279162385118,2.0
8502,163.904566692919,73.01271420400857,91.4962890625,60.00869216137635,5.0
8503,150.75252662703082,74.85839537904734,73.4242935180664,60.33405864073765,12.0
8504,202.36795979041676,47.06402055883747,105.5280024210612,86.43175941630611,3.0
8505,225.6066967737573,,106.5104751586914,,1.0
8506,153.10983444261947,84.86300627463127,75.06639353434245,19.56867113420701,3.0
8507,161.759667705911,89.15621015101456,82.96708461216518,75.56600126622165,7.0
8516,152.85681304515884,31.205372060033696,145.06006050109863,39.498675027859235,2.0
8519,125.25336397199396,139.39937312919855,157.24672317504883,25.668641874973275,2.0
8520,172.72705145685987,50.94045782013101,74.68051598288797,59.08304921337593,11.0
8526,98.34255187571144,73.25646237613266,125.83565775553386,87.49281090130123,3.0
8529,217.51534428083286,42.27911016865567,41.9294548034668,0.22009151727346482,2.0
8530,237.76145666927576,4.336359054109952,102.15740966796875,19.055673217194528,2.0
8531,195.33541558843646,,101.7916259765625,,1.0
8532,91.98030978626103,89.11556289561074,93.52683639526367,110.37426398666825,2.0
8533,160.6305014438907,80.03939952196818,87.15482122247869,60.89944873017153,11.0
8535,158.0251331558883,114.71451041166382,78.66314601898193,74.73275815359001,4.0
8536,191.3862194197503,54.38615309838729,107.07791137695312,50.01590008556012,6.0
8537,158.97938070951693,64.72996136574827,120.61045074462892,7.67868375398159,2.0
8538,51.840211145052365,61.01543054586649,92.09115600585938,47.46538427541807,2.0
8540,86.51218708444854,104.79807783451523,110.390625,30.825436242351056,2.0
8541,119.88789737960616,102.79803406367026,76.54006671905518,72.79280332723019,4.0
8546,71.29900527119659,,158.496826171875,,1.0
8547,150.57873997968687,80.86993744566615,90.46480941772461,60.382166124429446,4.0
8548,201.91304131125895,52.94646241980231,83.86440811157226,82.83877434667616,5.0
8549,141.9824679073884,,103.45204162597656,,1.0
8550,219.59437999359494,,153.81979370117188,,1.0
8552,206.45784991968128,42.180087904340866,58.144691467285156,71.68515082351502,4.0
8553,169.09830995818254,67.28582105257922,101.05918398770419,63.357364702544025,11.0
8554,154.71800708591547,,96.1856689453125,,1.0
8555,206.99444210114615,58.19012046649009,86.5450210571289,114.84908053546606,2.0
8558,176.81582137844973,80.81839094260943,120.99940204620364,28.449431963140697,4.0
8559,218.242163340868,,173.12506484985352,,1.0
8560,198.3342057314776,60.71461869913225,94.34432220458986,62.741637506111005,4.0
8564,118.14101860157716,,68.98879432678223,,1.0
8566,172.82312575086019,81.1362570583821,133.5815372467041,5.488803637711439,2.0
8567,68.99294796090982,82.7076607798661,70.11790657043457,65.04440947455628,3.0
8571,151.72688710494086,56.50243853522637,81.44938071568806,58.918676959738185,6.0
8605,205.68681044806343,0.5733749261534419,137.96710205078122,53.099817750201844,2.0
8606,127.53509723367559,,161.9624938964844,,1.0
8616,80.0859131176369,55.98754543237072,78.33764266967773,69.13335654664176,4.0
8617,88.41659752308385,66.51546194785521,53.88360023498535,65.69286000401983,4.0
8618,174.03676428176766,63.44622194036526,65.73536682128905,48.37989166506848,3.0
8619,139.1727661680101,65.96943173409103,74.86172294616699,35.14867611674434,8.0
8620,118.89817962404523,53.2693838629967,88.70737361907959,34.488148432252814,2.0
8621,98.61596271936995,95.27159888229295,83.54949645996093,84.58158807825448,5.0
8622,185.60319011163295,19.165316078593772,88.55119323730469,115.08234075126305,2.0
8624,125.80570955871137,105.3366954306613,114.4282341003418,46.878259589570796,4.0
8625,125.41717924067996,85.85287472279505,93.60985946655273,66.35254298746302,4.0
8634,165.26329063051043,83.53961124553071,51.90036392211915,34.081828623434795,4.0
8635,182.09319400561287,,96.03338623046875,,1.0
8646,131.0208027800795,,120.34526062011719,,1.0
8648,143.74593310748588,87.82310218886437,65.58226521809895,4.806991175920103,3.0
8659,108.11860014052225,58.43839027786767,66.75837194919586,80.00142606032368,2.0
8660,231.4831744401898,,29.106597900390625,,1.0
8669,198.4024149444984,34.83742154211659,148.43565521240234,38.193474077905734,5.0
8670,205.10174519277444,62.88919862080242,95.24783935546876,41.6305459395365,5.0
8672,194.5755510496513,67.42734868706137,82.1181411743164,35.414196290335866,2.0
8673,215.38524650904156,19.77290880291293,27.482925415039062,5.828408781671123,2.0
8697,90.20508352264578,76.52269294997932,137.51631546020508,56.4223355681023,4.0
8698,147.45695898404216,117.38752882622113,62.66374460856124,51.443689129854995,3.0
8700,239.1521250099868,,179.1009063720703,,1.0
8701,136.93449326644085,62.46849961557442,64.08499717712402,56.06603800731214,8.0
8702,174.27139824576042,58.303955124861524,86.40569534301758,83.821533844975,5.0
8703,202.12728985088924,74.3106125738061,93.44890848795573,50.67170619737011,6.0
8705,190.09440939505615,,35.30684471130371,,1.0
8716,202.71707170522018,14.725761361808809,70.1999053955078,39.398566549278506,3.0
8717,196.90347981463208,26.920970260601248,60.09045028686524,68.16380958563991,4.0
8718,140.84329404981733,70.87595941936424,56.93780408586775,50.93002611058626,7.0
8721,145.9498229641387,96.5316332843333,65.1391195456187,44.89341150685055,6.0
8722,78.63003642745768,5.433145325784049,136.9803123474121,32.69009913721876,2.0
8723,124.52141139573939,,10.630653381347656,,1.0
8724,212.34548647959718,26.550217385840487,119.43032328287761,51.09213063423751,3.0
8725,167.77408751173073,64.0846744879905,79.03073120117189,35.73565683994689,4.0
8726,83.53764403390595,,110.8734130859375,,1.0
8727,145.91672393225664,80.76147394063682,70.7556610107422,62.859370830260865,6.0
8837,19.068282000552426,,140.36602783203125,,1.0
8838,12.758518282127524,,93.2233657836914,,1.0
8855,156.74694744988818,62.25890056819949,102.26964492797852,46.29078456987794,5.0
8856,210.65812997893826,18.671015326341955,142.89420318603516,41.86972859866264,2.0
8857,237.98611004796402,,120.95037841796875,,1.0
8858,124.79527897635053,55.220405789918374,129.28115234375,73.6614615927068,5.0
8859,177.44185462294138,22.765204389359422,132.88469950358072,29.815753418928775,3.0
8861,231.63215586520846,,46.699859619140625,,1.0
8865,227.97169457479504,33.2017555783819,97.62455749511719,85.18623375203272,2.0
8871,190.646561968936,80.41017985190446,95.42230847477913,94.5972372313622,2.0
8872,196.6552069571173,,101.40301513671875,,1.0
8879,101.29525539443857,38.9391011590202,51.4597282409668,38.02003950177505,2.0
8880,242.60501987929786,6.751213373261629,85.25384521484375,4.824847137205133,2.0
8906,24.061695785222103,21.215913731263104,89.60750579833984,24.3712418435834,2.0
8907,226.89665683690126,,115.09013366699219,,1.0
8908,93.05331939949069,32.683319949934685,128.8172976175944,14.445036898925038,3.0
8911,247.9382393382275,,17.9324951171875,,1.0
8912,154.91038281402808,27.244566238859967,82.42026901245117,48.46783430724289,4.0
8915,106.25520442549957,46.379308621865746,75.04191080729167,24.032383007360053,3.0
8916,116.34013530743103,50.16869697011483,56.723731994628906,67.03345527457287,2.0
8917,117.91059949454855,53.219715053094575,71.43224266597203,67.41081673715662,7.0
8918,27.99302164343256,,26.346588134765625,,1.0
8921,176.18470788527827,79.74024304388719,112.64784413576126,72.7374480482173,6.0
8922,205.38653533609624,,72.93179321289062,,1.0
8923,85.91651493095821,30.315345779981673,69.52136484781902,82.79574496690744,3.0
8932,244.67238083266054,,101.23873901367188,,1.0
8933,233.78970008597403,11.858554337869654,95.9326680501302,58.32716073109732,3.0
8934,198.93361045307458,31.636107371657687,60.723008155822754,68.70059982987998,2.0
8936,93.5614125207107,,45.0,,1.0
8954,202.00112625201328,,60.35400390625,,1.0
8955,146.46703799858804,13.31540910007273,142.2280626296997,20.56298375165341,3.0
8956,143.21923148609503,20.705717652788028,115.44197591145833,30.22802625038485,3.0
8957,145.82855901318067,,87.4176025390625,,1.0
9014,177.44873416281484,55.30528650896448,64.0011420249939,29.723574379750637,4.0
9018,163.70971485940592,,127.65310668945312,,1.0
9019,203.16887508557193,74.62232354184643,145.28782844543457,23.511860459985908,4.0
9020,174.4013613909434,97.80644968126957,12.091754913330078,5.083921454778082,2.0
9021,178.5308762966024,43.03018513356047,42.562046587467194,38.37805568652592,6.0
9023,123.23364992234686,49.729868056851686,104.59439086914062,29.56866442422653,2.0
9034,130.65156657470487,74.6676908577246,55.463888549804686,62.48217820215861,5.0
9036,176.75023907836172,48.03334558793996,92.81247838338216,74.85883797806817,6.0
9037,174.07586020002316,63.387556817268134,107.24903869628906,42.78588295943887,5.0
9039,164.48462067119658,47.62530770618581,79.24994277954102,61.173706001466584,6.0
9044,251.53692452988977,,148.14682006835938,,1.0
9047,183.18724661072412,23.469195617886246,18.47138214111328,13.225117306472866,2.0
9048,186.51667907502522,55.96409064225876,87.53248500823975,45.555778246494974,9.0
9049,197.3087646647957,48.42763373179605,88.96206925132059,60.56255818395642,11.0
9051,152.64890812103957,69.2379227491629,77.84182739257812,58.70861005608229,3.0
9052,169.98598261469854,67.8137577729139,94.24579811096191,104.55259600336058,2.0
9059,148.2163708947122,77.86929754941454,73.52663955688476,63.72811373300784,5.0
9060,149.45301977708328,,23.270126342773438,,1.0
9063,144.4369734314048,117.84489435138917,111.0722541809082,40.19444464397114,2.0
9064,151.81521763628814,52.82033855362357,100.83733981847763,81.65260889364451,4.0
9104,239.29993918580217,,126.84361267089844,,1.0
9108,43.473963636671726,14.74359431961302,76.19147745768228,75.6083858245321,3.0
9109,191.5213762967454,,87.78115844726562,,1.0
9151,227.99082056599323,34.69864466351041,139.60893758138022,28.499472205007933,3.0
9154,72.42674098180909,74.43151463763712,29.4917402267456,36.725267754568115,4.0
9155,134.93497223861095,3.6783145102295265,83.82349395751953,103.6881310972729,2.0
9156,76.03521961945627,97.26822099817898,32.60862350463867,39.732207680885004,2.0
9164,92.4863952521734,66.67605704589064,80.5078125,25.964899872532246,4.0
9191,96.92409634124773,67.05247036659084,50.30361747741699,36.182374866539064,2.0
9192,180.44535572369512,,38.997520446777344,,1.0
9199,171.64478779537103,93.27364302800632,153.19623565673828,14.026131314904443,3.0
9205,251.54556248536701,,53.11542510986328,,1.0
9206,4.79826320045027,,5.558052062988281,,1.0
9207,185.1485780603733,81.56550004530582,79.18144989013672,61.117176647620106,6.0
9211,142.36117745171316,72.9229803637963,25.64874267578125,31.807828704921782,2.0
9218,61.94508879131013,17.01671584240637,90.07650375366211,126.66154337578594,2.0
9220,249.41317273065093,3.664967998434361,108.22008514404297,57.034362315008956,3.0
9221,56.65459976566456,40.345259464727924,89.45684242248535,100.37853996571394,4.0
9222,117.19216427125411,84.37853448160601,107.45895549229213,55.46729885370169,7.0
9223,157.29732936405887,93.00482241995081,53.81631469726562,62.20990567831366,3.0
9224,103.11357487320802,,128.57262420654297,,1.0
9226,16.5591849261364,,145.356689453125,,1.0
9230,112.51089467979376,103.23101512967536,27.31427764892579,32.436765572264434,4.0
9231,51.448044610980396,39.07876500280392,5.172374725341797,4.653384316568749,2.0
9232,136.09449729017723,133.80429052994512,132.58715343475342,69.16913072027785,4.0
9233,99.36092515904359,58.80609859179333,116.94856090545655,63.09983735792216,10.0
9234,124.36743268143587,138.56497084535846,55.27571249008179,20.2360526922813,2.0
9237,113.82548834926972,71.76034797198584,68.42151069641113,68.84908019122794,5.0
9238,212.86141825155408,,137.55572509765625,,1.0
9241,145.98224388567343,,28.01025390625,,1.0
9245,115.32943654108239,113.83927709825535,5.026652018229167,4.291627680229521,3.0
